CLID	NAME	Fourier	Scaled Fourier	Sin	Cos	Atan2	Phase
AGI_HUM1_OLIGO_A_24_P944144	860771 ^ DATF1 ^ Death associated transcription factor 1 ^ 11083	11.4950052	4.643073996	-0.608034421	0.793910664	-0.653582418	G1/S 
AGI_HUM1_OLIGO_A_23_P127652	681119 ^ ZNF202 ^ Zinc finger protein 202 ^ 7753	8.40190274	4.642689808	-0.768209084	-0.640199034	-2.265553653	G2/M 
AGI_HUM1_OLIGO_A_23_P86403	686809 ^ KIF5B ^ Kinesin family member 5B ^ 3799	6.750516203	4.639596034	-0.301125253	-0.953584596	-2.835720195	G2 
AGI_HUM1_OLIGO_A_32_P40999	864744 ^ CHEK1 ^ CHK1 checkpoint homolog (S. pombe) ^ 1111	7.418243598	4.636446758	0.409190253	0.912449087	0.421566442	G1/S 
AGI_HUM1_OLIGO_A_23_P76774	684798 ^ GSC ^ Goosecoid ^ 145258	8.863250273	4.634912645	-0.287796962	0.957691447	-0.291925677	G1/S 
AGI_HUM1_OLIGO_A_23_P500799	"773291 ^ CASP6 ^ Caspase 6, apoptosis-related cysteine protease ^ 839"	6.994062729	4.634133077	0.328703724	0.94443309	0.334930703	G1/S 
AGI_HUM1_OLIGO_A_23_P218068	"690191 ^ PLEKHA5 ^ Pleckstrin homology domain containing, family A member 5 ^ 54477"	8.586874036	4.63306506	-0.362514596	-0.931978094	-2.770628044	G2 
AGI_HUM1_OLIGO_A_23_P61191	850300 ^  ^  ^ 	8.459070747	4.628414396	-0.989267503	-0.146115732	-1.717437042	G2/M 
AGI_HUM1_OLIGO_A_24_P937691	"848594 ^  ^ Homo sapiens, Similar to likely ortholog of yeast ARV1, clone IMAGE:4733238, mRNA ^ "	8.236342288	4.62737477	-0.075309409	-0.997160214	-3.066211876	G2 
AGI_HUM1_OLIGO_A_23_P106922	852780 ^ CHST6 ^ Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6 ^ 4166	7.126604084	4.622778638	-0.087943912	0.996125428	-0.08805767	G1/S 
AGI_HUM1_OLIGO_A_32_P118675	855696 ^  ^  ^ 	10.51161343	4.617594105	0.568572612	0.822633081	0.604769667	G1/S 
AGI_HUM1_OLIGO_A_23_P4160	870109 ^ NBR2 ^ Neighbor of BRCA1 gene 2 ^ 10230	8.504251352	4.614262211	0.449045295	0.893508994	0.465696562	G1/S 
AGI_HUM1_OLIGO_A_23_P123714	691780 ^ LCN1 ^ Lipocalin 1 (tear prealbumin) ^ 3933	8.272414457	4.613020926	-0.393954124	-0.919130104	-2.736662978	G2/M 
AGI_HUM1_OLIGO_A_23_P12816	"686401 ^ HELLS ^ Helicase, lymphoid-specific ^ 3070"	6.744816723	4.611464917	0.418143808	0.908380843	0.431400949	G1/S 
AGI_HUM1_OLIGO_A_24_P413941	843729 ^ FLJ38973 ^ Hypothetical protein FLJ38973 ^ 205327	9.356823679	4.610790075	-0.114201968	-0.993457553	-3.027140978	G2 
AGI_HUM1_OLIGO_A_23_P92860	684034 ^ UNG2 ^ Uracil-DNA glycosylase 2 ^ 10309	7.807127807	4.608781758	0.495968951	0.868340256	0.518950342	S 
AGI_HUM1_OLIGO_A_24_P98411	"843330 ^ HSPA5 ^ Heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) ^ 3309"	8.722567591	4.608777928	-0.897404491	-0.441208771	-2.027741518	M/G1 
AGI_HUM1_OLIGO_A_23_P93258	"695078 ^ HIST1H3B ^ Histone 1, H3b ^ 8358"	8.204017716	4.608533116	0.703048788	0.711141619	0.779675637	S 
AGI_HUM1_OLIGO_A_23_P74252	691223 ^ HSPC157 ^ HSPC157 protein ^ 29092	8.860872648	4.608212012	0.641284766	0.767302971	0.696171488	S 
AGI_HUM1_OLIGO_A_23_P302005	851697 ^ SBLF ^ TFIIA-alpha/beta-like factor ^ 11037	7.574250204	4.607984468	0.6715747	0.740936854	0.736332029	G1/S 
AGI_HUM1_OLIGO_A_23_P431569	845891 ^  ^  ^ 	7.134933563	4.6071693	0.837043869	0.547135779	0.99185776	S 
AGI_HUM1_OLIGO_A_32_P33723	846681 ^  ^  ^ 	8.556199041	4.603962361	0.717165696	-0.696902694	2.341865894	G2 
AGI_HUM1_OLIGO_A_24_P175589	842729 ^  ^  ^ 	8.399658767	4.603894969	0.150850165	0.988556639	0.151428222	G1/S 
AGI_HUM1_OLIGO_A_24_P410468	856642 ^ BRIP1 ^ BRCA1 interacting protein C-terminal helicase 1 ^ 83990	11.85371169	4.603092591	0.507839903	0.861451469	0.532675423	G1/S 
AGI_HUM1_OLIGO_A_24_P9671	"849319 ^ DNAJA1 ^ DnaJ (Hsp40) homolog, subfamily A, member 1 ^ 3301"	8.565979844	4.603049193	-0.805788006	-0.592204095	-2.204587756	M/G1 
AGI_HUM1_OLIGO_A_23_P134247	858960 ^ RHEB ^ Ras homolog enriched in brain ^ 6009	7.197207355	4.599929545	-0.088524242	-0.996074023	-3.052952381	G2 
AGI_HUM1_OLIGO_A_23_P4764	689321 ^ INSR ^ Insulin receptor ^ 3643	7.848911307	4.596581475	0.31860408	0.947887884	0.324256459	G1/S 
AGI_HUM1_OLIGO_A_32_P355396	868460 ^ KIAA0329 ^ KIAA0329 ^ 9895	9.420359099	4.595467837	0.022084834	-0.9997561	3.119506024	G2 
AGI_HUM1_OLIGO_A_32_P100338	852648 ^  ^  ^ 	7.419228108	4.595351183	-0.34006463	-0.940402067	-2.794607031	G2 
AGI_HUM1_OLIGO_A_23_P405267	771647 ^ CDH24 ^ Cadherin-like 24 ^ 64403	8.175828738	4.592420233	0.797333738	0.603538657	0.922864521	G1/S 
AGI_HUM1_OLIGO_A_23_P145761	856353 ^ ARL4A ^ ADP-ribosylation factor-like 4A ^ 10124	6.873982305	4.585544234	-0.245505553	-0.969395184	-2.893551482	G2 
AGI_HUM1_OLIGO_A_23_P106280	"864305 ^ GABPB2 ^ GA binding protein transcription factor, beta subunit 2, 47kDa ^ 2553"	8.131206844	4.583016507	0.316517251	0.948586754	0.322055713	G1/S 
AGI_HUM1_OLIGO_A_23_P169789	858940 ^  ^  ^ 	7.271011684	4.580126596	-0.505378367	-0.862897854	-2.61177226	G2 
AGI_HUM1_OLIGO_A_23_P134395	691493 ^ TBL2 ^ Transducin (beta)-like 2 ^ 26608	7.035663551	4.579309371	-0.832201866	-0.554472772	-2.158525625	G2/M 
AGI_HUM1_OLIGO_A_23_P103511	684000 ^  ^  ^ 	8.032487243	4.578806898	0.205011999	0.97875946	0.206475967	G1/S 
AGI_HUM1_OLIGO_A_32_P42313	857711 ^  ^  ^ 	7.819912919	4.577800483	0.235142249	0.971960968	0.237364918	G1/S 
AGI_HUM1_OLIGO_A_32_P212058	869249 ^ MGC14126 ^ Hypothetical protein MGC14126 ^ 84984	8.888617807	4.575282687	0.375769845	0.926713021	0.385227361	G1/S 
AGI_HUM1_OLIGO_A_23_P53346	685855 ^  ^  ^ 	9.400346048	4.57238472	0.757278932	0.653091585	0.859136548	G1/S 
AGI_HUM1_OLIGO_A_23_P121356	682263 ^ BBX ^ Bobby sox homolog (Drosophila) ^ 56987	8.187618993	4.572146573	0.529947662	0.84803035	0.558538847	S 
AGI_HUM1_OLIGO_A_24_P73290	"860630 ^ ATP2A2 ^ ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 ^ 488"	8.774331246	4.569154027	-0.61968539	-0.784850315	-2.473250867	G2/M 
AGI_HUM1_OLIGO_A_24_P79241	842986 ^ UBCE7IP5 ^ Likely ortholog of mouse ubiquitin conjugating enzyme 7 interacting protein 5 ^ 22888	7.444542634	4.568112806	-0.730327762	-0.68309689	-2.322791009	G2/M 
AGI_HUM1_OLIGO_A_23_P62967	692187 ^ DISC1 ^ Disrupted in schizophrenia 1 ^ 27185	9.723721211	4.566872075	0.779057787	0.626952123	0.893161564	G1/S 
AGI_HUM1_OLIGO_A_23_P408913	774345 ^ FLJ30990 ^ Hypothetical protein FLJ30990 ^ 150737	10.23111594	4.566085656	0.35579484	0.934564086	0.363764423	G1/S 
AGI_HUM1_OLIGO_A_24_P278853	858994 ^ FLJ14624 ^ Hypothetical protein FLJ14624 ^ 84899	9.179968522	4.557028174	0.875173035	0.483810044	1.065793352	G1/S 
AGI_HUM1_OLIGO_A_32_P141768	869527 ^  ^  ^ 	7.428151786	4.554073581	-0.62546876	-0.78024921	-2.465860482	M/G1 
AGI_HUM1_OLIGO_A_23_P214798	"692754 ^ SYNCRIP ^ Synaptotagmin binding, cytoplasmic RNA interacting protein ^ 10492"	7.496725578	4.553848469	-0.551001677	-0.834504135	-2.558028565	G2/M 
AGI_HUM1_OLIGO_A_32_P109029	"867520 ^ GPRC5C ^ G protein-coupled receptor, family C, group 5, member C ^ 55890"	10.08305555	4.547458055	0.20293961	0.979191255	0.204359072	G1/S 
AGI_HUM1_OLIGO_A_23_P214244	693966 ^ ENPP5 ^ Ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative function) ^ 59084	11.59413424	4.545920904	0.271968139	0.962306257	0.275437673	G1/S 
AGI_HUM1_OLIGO_A_23_P155969	862088 ^ PLK4 ^ Polo-like kinase 4 (Drosophila) ^ 10733	6.919832826	4.545873458	-0.153152777	-0.988202523	-2.987834748	G2 
AGI_HUM1_OLIGO_A_23_P207811	682667 ^ PAIP1 ^ Poly(A) binding protein interacting protein 1 ^ 10605	9.294353843	4.545329392	-0.392678423	-0.919675843	-2.738050509	M/G1 
AGI_HUM1_OLIGO_A_23_P314712	772525 ^ CABYR ^ Calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2) ^ 26256	9.186019715	4.544094303	-0.324898702	-0.945748821	-2.810688036	G2/M 
AGI_HUM1_OLIGO_A_24_P362769	858346 ^  ^  ^ 	9.024156285	4.54377098	-0.590002115	-0.807401699	-2.510531193	M/G1 
AGI_HUM1_OLIGO_A_24_P662427	851261 ^ NRF1 ^ Nuclear respiratory factor 1 ^ 4899	8.883095212	4.542530632	-0.701271628	-0.712894175	-2.364412964	G2/M 
AGI_HUM1_OLIGO_A_24_P242299	857316 ^ ZNF265 ^ Zinc finger protein 265 ^ 9406	7.880036885	4.542423622	-0.951730133	0.306936073	-1.258824296	M/G1 
AGI_HUM1_OLIGO_A_23_P49842	696680 ^ UNC119 ^ Unc-119 homolog (C. elegans) ^ 9094	10.1210114	4.535103755	-0.270316876	0.962771409	-0.273722146	G1/S 
AGI_HUM1_OLIGO_A_32_P154726	844282 ^  ^  ^ 	9.541991187	4.532274058	0.98217177	0.187985675	1.381685473	S 
AGI_HUM1_OLIGO_A_23_P8241	691610 ^ FBXO5 ^ F-box protein 5 ^ 26271	8.455976729	4.528691353	0.713176042	-0.700984974	2.347573996	G2 
AGI_HUM1_OLIGO_A_23_P35871	690865 ^ FLJ23311 ^ FLJ23311 protein ^ 79733	6.81500982	4.521915761	0.377655835	0.925946041	0.387263342	G1/S 
AGI_HUM1_OLIGO_A_23_P118643	868957 ^ EIF4E ^ Eukaryotic translation initiation factor 4E ^ 1977	7.5697399	4.518150654	-0.686652455	-0.726985836	-2.384718365	G2 
AGI_HUM1_OLIGO_A_24_P109554	860997 ^ CEP1 ^ Centrosomal protein 1 ^ 11064	8.731485162	4.517565645	0.964847979	0.262808631	1.304864316	S 
AGI_HUM1_OLIGO_A_24_P131392	857433 ^ FLJ32954 ^ Hypothetical protein FLJ32954 ^ 151393	8.42831864	4.514569881	-0.672553712	-0.740048313	-2.403938517	G2 
AGI_HUM1_OLIGO_A_23_P154962	696387 ^ KIAA1666 ^ KIAA1666 protein ^ 85376	9.713823001	4.514149542	0.157959478	0.987445595	0.158623845	G1/S 
AGI_HUM1_OLIGO_A_23_P403588	864145 ^ USP47 ^ Ubiquitin specific protease 47 ^ 55031	10.28095786	4.50977301	-0.890529145	-0.454926194	-2.04308566	G2/M 
AGI_HUM1_OLIGO_A_24_P934679	854363 ^  ^  ^ 	12.13366468	4.509403675	-0.958971561	0.283502283	-1.283352055	G2/M 
AGI_HUM1_OLIGO_A_32_P62342	866647 ^ LOC283464 ^ Hypothetical protein LOC283464 ^ 283464	7.83400053	4.508717993	0.661177643	0.750229381	0.722387388	G1/S 
AGI_HUM1_OLIGO_A_24_P314179	857676 ^ ETS2 ^ V-ets erythroblastosis virus E26 oncogene homolog 2 (avian) ^ 2114	9.019669551	4.50562259	0.023661943	-0.999720017	3.117928502	G2 
AGI_HUM1_OLIGO_A_32_P109296	853002 ^ MGC45866 ^ Leucine-rich repeat kinase 1 ^ 90381	6.580998481	4.501350313	0.17162634	-0.985162118	2.969112386	G2 
AGI_HUM1_OLIGO_A_32_P15156	"867136 ^  ^ HepG2 partial cDNA, clone hmd2d12m5. ^ "	7.264570057	4.499282407	-0.968040949	-0.250792186	-1.824294835	M/G1 
AGI_HUM1_OLIGO_A_23_P94902	690370 ^ KCTD8 ^ Potassium channel tetramerisation domain containing 8 ^ 386617	9.707055717	4.49659942	0.991531721	0.12986472	1.440563783	S 
AGI_HUM1_OLIGO_A_24_P300841	855957 ^  ^  ^ 	7.98485004	4.493801739	-0.310938992	-0.950429873	-2.825411815	G2/M 
AGI_HUM1_OLIGO_A_23_P325017	848879 ^ ZNRF2 ^ Zinc and ring finger 2 ^ 223082	9.603227971	4.493619258	0.898370529	0.439238423	1.116045561	S 
AGI_HUM1_OLIGO_A_23_P166797	691458 ^ IFRG28 ^ 28kD interferon responsive protein ^ 64108	8.878727765	4.490212357	-0.272831983	0.962061697	-0.276335468	G1/S 
AGI_HUM1_OLIGO_A_24_P366082	867052 ^  ^  ^ 	6.939426789	4.489441343	-0.319476049	-0.947594351	-2.816416146	G2/M 
AGI_HUM1_OLIGO_A_23_P28169	693497 ^ ARL6IP6 ^ ADP-ribosylation-like factor 6 interacting protein 6 ^ 151188	7.862735685	4.489283978	0.862403024	0.506222307	1.039997623	G1/S 
AGI_HUM1_OLIGO_A_23_P207400	"691229 ^ BRCA1 ^ Breast cancer 1, early onset ^ 672"	7.385221302	4.488538107	0.736167652	0.676799223	0.827390322	G1/S 
AGI_HUM1_OLIGO_A_32_P831181	866421 ^ BRI3BP ^ BRI3 binding protein ^ 140707	7.459331898	4.487631041	0.591946988	0.8059769	0.633472391	S 
AGI_HUM1_OLIGO_A_23_P205389	681693 ^ MOAP1 ^ Modulator of apoptosis 1 ^ 64112	9.147549742	4.483104358	0.346230571	0.938149451	0.353550168	G1/S 
AGI_HUM1_OLIGO_A_23_P120316	"866635 ^ MTHFD2 ^ Methylene tetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase ^ 10797"	11.17459764	4.478901653	0.996623043	-0.082112789	1.653001671	S 
AGI_HUM1_OLIGO_A_23_P369150	"851873 ^ MAN2C1 ^ Mannosidase, alpha, class 2C, member 1 ^ 4123"	6.901365197	4.47775757	0.675604133	0.737264576	0.74178382	G1/S 
AGI_HUM1_OLIGO_A_24_P136438	869364 ^ ANKRD26 ^ Ankyrin repeat domain 26 ^ 22852	8.550160634	4.477257415	0.424683579	0.905341846	0.438612353	S 
AGI_HUM1_OLIGO_A_32_P63858	844160 ^  ^  ^ 	10.09456875	4.470975352	0.650459465	0.75954097	0.708189204	G1/S 
AGI_HUM1_OLIGO_A_23_P155711	683088 ^ FLJ10858 ^ DNA glycosylase hFPG2 ^ 55247	9.251075353	4.469536793	0.142479226	-0.989797793	2.998626908	G2 
AGI_HUM1_OLIGO_A_23_P210164	693566 ^ HOXD8 ^ Homeo box D8 ^ 3234	8.202612996	4.46878356	0.440808805	0.897601024	0.456499548	G1/S 
AGI_HUM1_OLIGO_A_23_P5903	"864352 ^ SLCO4A1 ^ Solute carrier organic anion transporter family, member 4A1 ^ 28231"	9.848594807	4.465175611	-0.999985883	0.005313475	-1.565482827	G2/M 
AGI_HUM1_OLIGO_A_24_P212127	868771 ^ ZNF33A ^ Zinc finger protein 33a (KOX 31) ^ 7581	7.086118953	4.462214138	0.768063106	0.64037416	0.875811012	G1/S 
AGI_HUM1_OLIGO_A_32_P75094	866235 ^ AMID ^ Apoptosis-inducing factor (AIF)-like mitochondrion-associated inducer of death ^ 84883	9.519108458	4.455475828	-0.902609337	-0.430460666	-2.015799413	G2/M 
AGI_HUM1_OLIGO_A_32_P128023	866902 ^ RBM21 ^ RNA binding motif protein 21 ^ 64852	8.523861794	4.455252082	0.034617523	0.999400634	0.03462444	G1/S 
AGI_HUM1_OLIGO_A_24_P686956	863258 ^  ^  ^ 	9.708091871	4.454402626	-0.836053004	-0.54864868	-2.151543397	G2/M 
AGI_HUM1_OLIGO_A_23_P8961	695756 ^ IL7 ^ Interleukin 7 ^ 3574	9.622697097	4.452431569	0.733388765	0.679809473	0.823293514	S 
AGI_HUM1_OLIGO_A_32_P118532	"862569 ^  ^ CDNA clone IMAGE:5288145, partial cds ^ "	8.61958858	4.451621001	0.073032075	0.997329592	0.073097153	G1/S 
AGI_HUM1_OLIGO_A_24_P634845	853016 ^  ^  ^ 	8.343660052	4.449940903	-0.79010168	-0.612975803	-2.230617795	M/G1 
AGI_HUM1_OLIGO_A_24_P841677	859372 ^ CXorf23 ^ Chromosome X open reading frame 23 ^ 256643	11.13535587	4.446314192	0.102104556	0.994773673	0.102282806	G1/S 
AGI_HUM1_OLIGO_A_23_P117852	691153 ^ KIAA0101 ^ KIAA0101 ^ 9768	7.652739038	4.445973535	0.992159072	0.124981502	1.445487139	S 
AGI_HUM1_OLIGO_A_23_P58898	687766 ^ CASP8AP2 ^ CASP8 associated protein 2 ^ 9994	9.707696796	4.445571794	-0.082446303	0.996595508	-0.082539993	G1/S 
AGI_HUM1_OLIGO_A_24_P325015	856594 ^ TCFL5 ^ Transcription factor-like 5 (basic helix-loop-helix) ^ 10732	7.104213683	4.443728284	0.493295136	0.869862006	0.515873815	G1/S 
AGI_HUM1_OLIGO_A_32_P179854	862943 ^  ^  ^ 	8.685640664	4.442184061	0.56711067	0.823641601	0.602993607	G1/S 
AGI_HUM1_OLIGO_A_24_P62860	869417 ^ STAM2 ^ Signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 ^ 10254	8.666634596	4.433451594	-0.190590607	-0.981669609	-2.949828907	G2 
AGI_HUM1_OLIGO_A_23_P41765	687627 ^ IRF1 ^ Interferon regulatory factor 1 ^ 3659	8.922649043	4.432236686	0.600564342	0.799576432	0.644206723	G1/S 
AGI_HUM1_OLIGO_A_23_P29185	687141 ^ KIAA1043 ^ KIAA1043 protein ^ 23331	7.851854753	4.430809489	0.863526778	0.504302988	1.042221721	S 
AGI_HUM1_OLIGO_A_23_P71503	858373 ^ MGC3113 ^ Hypothetical protein MGC3113 ^ 78998	10.37450586	4.427424121	0.225962012	0.974136114	0.227930477	G1/S 
AGI_HUM1_OLIGO_A_23_P123555	697209 ^ CYHR1 ^ Cysteine and histidine rich 1 ^ 50626	7.129577456	4.425307338	0.495638604	0.868528856	0.518569948	G1/S 
AGI_HUM1_OLIGO_A_24_P482009	854459 ^  ^  ^ 	7.160787244	4.417088647	0.370956137	0.928650389	0.380038408	S 
AGI_HUM1_OLIGO_A_23_P56938	695151 ^ REL ^ V-rel reticuloendotheliosis viral oncogene homolog (avian) ^ 5966	10.6855378	4.415777124	0.337324714	0.941388356	0.344073593	G1/S 
AGI_HUM1_OLIGO_A_23_P301521	842946 ^  ^  ^ 	10.27300083	4.413044879	-0.997298538	-0.073454925	-1.644317469	G2/M 
AGI_HUM1_OLIGO_A_32_P167459	"850231 ^  ^ CDNA FLJ11682 fis, clone HEMBA1004880 ^ "	9.223995228	4.410905294	-0.987833948	-0.155512349	-1.726942419	M/G1 
AGI_HUM1_OLIGO_A_23_P200493	681309 ^ LBR ^ Lamin B receptor ^ 3930	7.207961032	4.408821445	-0.333299246	-0.942821092	-2.801791899	G2 
AGI_HUM1_OLIGO_A_32_P166422	846792 ^  ^  ^ 	7.907575624	4.406464886	0.876960903	0.480561729	1.069501186	S 
AGI_HUM1_OLIGO_A_24_P255543	850342 ^  ^  ^ 	10.26638799	4.404619238	-0.612717949	-0.790301661	-2.482097501	G2/M 
AGI_HUM1_OLIGO_A_32_P3317	"865538 ^  ^ CDNA FLJ30010 fis, clone 3NB692000154 ^ "	9.065253197	4.399594008	-0.809958551	-0.586487124	-2.197511216	M/G1 
AGI_HUM1_OLIGO_A_32_P217330	845319 ^  ^  ^ 	9.948570161	4.3983922	-0.701807018	-0.712367117	-2.363661677	G2/M 
AGI_HUM1_OLIGO_A_24_P932418	"869520 ^ AP2A2 ^ Adaptor-related protein complex 2, alpha 2 subunit ^ 161"	7.993230328	4.396276681	-0.94533376	-0.326104404	-1.902976089	G2/M 
AGI_HUM1_OLIGO_A_24_P221960	869731 ^  ^  ^ 	7.683237203	4.392867821	-0.351408522	-0.936222223	-2.7825175	M/G1 
AGI_HUM1_OLIGO_A_24_P299911	849749 ^ PASK ^ PAS domain containing serine/threonine kinase ^ 23178	7.78749087	4.392697763	0.611403565	0.79131895	0.657833082	G1/S 
AGI_HUM1_OLIGO_A_24_P406714	"862074 ^ MLLT10 ^ Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 ^ 8028"	7.014691579	4.390193828	-0.435918111	-0.899986333	-2.690534489	G2/M 
AGI_HUM1_OLIGO_A_32_P202587	850598 ^  ^  ^ 	8.758716442	4.389632195	-0.441280341	-0.8973693	-2.684567708	M/G1 
AGI_HUM1_OLIGO_A_24_P419300	849236 ^  ^  ^ 	6.918573338	4.38907374	0.324256324	0.945969258	0.33022547	G1/S 
AGI_HUM1_OLIGO_A_24_P103363	856458 ^ DKFZP564D172 ^ Hypothetical protein FLJ12078 ^ 83989	8.984116949	4.388202082	0.633778507	0.773514579	0.68642835	S 
AGI_HUM1_OLIGO_A_32_P88705	862180 ^  ^  ^ 	8.069582692	4.382953491	0.594219696	0.804302774	0.636295139	G1/S 
AGI_HUM1_OLIGO_A_23_P141100	"855972 ^ ADAT1 ^ Adenosine deaminase, tRNA-specific 1 ^ 23536"	7.972801479	4.379523635	0.811462494	0.5844045	0.946650323	S 
AGI_HUM1_OLIGO_A_32_P232035	846185 ^  ^  ^ 	9.026671377	4.379226432	0.235358827	0.971908546	0.23758775	G1/S 
AGI_HUM1_OLIGO_A_32_P183367	848792 ^  ^  ^ 	8.57861205	4.374517379	-0.046014425	0.998940775	-0.046030679	G1/S 
AGI_HUM1_OLIGO_A_32_P171232	856135 ^  ^  ^ 	7.81731267	4.373473746	-0.926303525	-0.376778157	-1.95711198	G2/M 
AGI_HUM1_OLIGO_A_24_P493005	843644 ^  ^  ^ 	7.198473899	4.372245069	-0.827126473	-0.562015834	-2.167617268	G2/M 
AGI_HUM1_OLIGO_A_23_P215701	"692868 ^ CASP2 ^ Caspase 2, apoptosis-related cysteine protease (neural precursor cell expressed, developmentally down-regulated 2) ^ 835"	8.857180424	4.363029362	0.602999226	0.797741771	0.647255436	G1/S 
AGI_HUM1_OLIGO_A_23_P309996	858524 ^ BCL2L11 ^ BCL2-like 11 (apoptosis facilitator) ^ 10018	11.17441244	4.357976152	0.632224017	0.774785643	0.684420355	G1/S 
AGI_HUM1_OLIGO_A_23_P25873	689855 ^ WDHD1 ^ WD repeat and HMG-box DNA binding protein 1 ^ 11169	6.822251822	4.356505813	0.390926446	0.920421921	0.401637923	G1/S 
AGI_HUM1_OLIGO_A_32_P64820	856816 ^ EIF4E ^ Eukaryotic translation initiation factor 4E ^ 1977	8.013023083	4.356063647	-0.274612144	-0.961555079	-2.863406337	M/G1 
AGI_HUM1_OLIGO_A_23_P254353	692866 ^ NOXA1 ^ NADPH oxidase activator 1 ^ 10811	8.271044326	4.353753668	0.858266431	0.513204377	1.03188214	S 
AGI_HUM1_OLIGO_A_23_P144369	692022 ^ NAP1L5 ^ Nucleosome assembly protein 1-like 5 ^ 266812	8.060657541	4.352263372	0.091664798	0.99578992	0.091793653	G1/S 
AGI_HUM1_OLIGO_A_23_P58671	849759 ^ TPPP ^ Brain-specific protein p25 alpha ^ 11076	11.71972028	4.351215706	0.326225572	0.945291953	0.33230794	G1/S 
AGI_HUM1_OLIGO_A_23_P131348	697774 ^ THUMPD2 ^ THUMP domain containing 2 ^ 80745	7.538700867	4.348111576	-0.825855002	-0.563882538	-2.169875857	G2/M 
AGI_HUM1_OLIGO_A_32_P34003	865743 ^  ^  ^ 	7.82663842	4.347697643	-0.647689702	-0.761904226	-2.437044408	G2 
AGI_HUM1_OLIGO_A_24_P466231	849888 ^  ^  ^ 	6.390812267	4.347477861	-0.494462709	-0.869198843	-2.624376076	G2 
AGI_HUM1_OLIGO_A_23_P216355	686973 ^ NFKBIL2 ^ Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 2 ^ 4796	7.269203831	4.34736189	-0.158086774	0.987425223	-0.15875276	G1/S 
AGI_HUM1_OLIGO_A_32_P158723	"853857 ^  ^ CDNA FLJ41867 fis, clone OCBBF2005546 ^ "	9.262361914	4.346789397	-0.329673617	-0.944094967	-2.80563481	G2/M 
AGI_HUM1_OLIGO_A_23_P72550	856434 ^ ULK1 ^ Unc-51-like kinase 1 (C. elegans) ^ 8408	7.311826422	4.346237367	0.828850325	0.559470409	0.977049611	S 
AGI_HUM1_OLIGO_A_32_P171152	"843679 ^  ^ Transcribed locus, weakly similar to NP_689672.2 hypothetical protein MGC45438 [Homo sapiens] ^ "	8.872153054	4.345855603	0.69694651	0.717123115	0.771130665	S 
AGI_HUM1_OLIGO_A_23_P14975	844799 ^ DKFZP434A1319 ^ Hypothetical protein DKFZp434A1319 ^ 84080	6.448025102	4.34570455	0.455252271	0.890362494	0.472655528	G1/S 
AGI_HUM1_OLIGO_A_24_P354523	"858961 ^ SCYE1 ^ Small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating) ^ 9255"	7.92083383	4.341092189	-0.95333845	-0.301903625	-1.87748515	M/G1 
AGI_HUM1_OLIGO_A_24_P504050	857790 ^ LOC124491 ^ LOC124491 ^ 124491	7.515354862	4.338862369	-0.645080764	-0.764114395	-2.440463679	G2 
AGI_HUM1_OLIGO_A_23_P404094	846916 ^ FLJ39582 ^ Hypothetical LOC439931 ^ 439931	9.514276416	4.332715851	0.787842434	0.615876854	0.907297862	G1/S 
AGI_HUM1_OLIGO_A_23_P121716	688113 ^ ANXA3 ^ Annexin A3 ^ 306	8.614717344	4.331876158	-0.374727136	-0.927135143	-2.757490205	G2/M 
AGI_HUM1_OLIGO_A_24_P375205	858183 ^  ^  ^ 	12.45649163	4.327895907	-0.371637372	-0.928377975	-2.760820563	G2/M 
AGI_HUM1_OLIGO_A_24_P497226	"857089 ^ RPS6KB1 ^ Ribosomal protein S6 kinase, 70kDa, polypeptide 1 ^ 6198"	8.064257032	4.32672389	-0.257456019	-0.966290018	-2.881204108	G2 
AGI_HUM1_OLIGO_A_23_P21363	696607 ^ AHNAK ^ AHNAK nucleoprotein (desmoyokin) ^ 195	6.631489834	4.323645162	-0.640617462	-0.767860187	-2.446290524	M/G1 
AGI_HUM1_OLIGO_A_24_P36868	866205 ^ WDR26 ^ WD repeat domain 26 ^ 80232	9.607570528	4.323108903	-0.727859552	-0.685726237	-2.326397328	G2/M 
AGI_HUM1_OLIGO_A_23_P126917	"859739 ^ IGSF3 ^ Immunoglobulin superfamily, member 3 ^ 3321"	10.11709267	4.31898686	0.715022974	0.699100956	0.796656969	G1/S 
AGI_HUM1_OLIGO_A_23_P413923	852785 ^ DMRTA1 ^ DMRT-like family A1 ^ 63951	8.130118636	4.316784051	0.076379729	0.997078802	0.07645419	G1/S 
AGI_HUM1_OLIGO_A_23_P390044	773011 ^ MAFG ^ V-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian) ^ 4097	7.97105993	4.316448518	0.573347282	0.819312452	0.61058552	S 
